state,district,bio_total_sum,bio_total_mean,bio_total_std,bio_total_max,bio_total_min,demo_total_sum,demo_total_mean,demo_total_std,demo_total_max,demo_total_min,total_auth_sum,total_auth_mean,total_auth_std,total_auth_max,total_auth_min,bio_youth_sum,bio_youth_mean,bio_adult_sum,bio_adult_mean,demo_youth_sum,demo_youth_mean,demo_adult_sum,demo_adult_mean,num_pincodes,active_days,bio_demo_ratio,youth_adult_ratio,volume_per_pincode,daily_avg_volume,volatility_index,anomaly_label,anomaly_score,is_anomaly,anomaly_severity
Uttar Pradesh,Bulandshahar,250.0,0.5773672055427251,0.9200168559928256,5.0,0.0,672.0,1.5519630484988454,1.8060346574239958,11.0,0.0,922.0,2.1293302540415704,2.1260931315691987,11.0,0.0,69.0,0.15935334872979215,181.0,0.418013856812933,28.0,0.06466512702078522,644.0,1.48729792147806,27,85,0.3715,0.1174,34.15,10.85,0.6794,1,0.140101262376797,0,8.57
Uttar Pradesh,Bulandshahr,216850.0,45.177083333333336,200.76452929748234,3997.0,0.0,178838.0,37.25791666666667,227.5494733120194,5751.0,0.0,395688.0,82.435,400.16673585740375,9748.0,0.0,160056.0,33.345,56794.0,11.832083333333333,19043.0,3.9672916666666667,159795.0,33.290625,54,95,1.2125,0.8269,7327.56,4165.14,4.7961,1,0.03336021719449733,0,36.9
Uttar Pradesh,Chandauli,105003.0,49.459726801695716,179.78219531015307,2558.0,0.0,96315.0,45.367404616109276,161.08664843977806,3180.0,0.0,201318.0,94.82713141780499,300.4084037238513,5252.0,1.0,71585.0,33.71879415920867,33418.0,15.740932642487047,10281.0,4.84267545925577,86034.0,40.52472915685351,24,95,1.0902,0.6853,8388.25,2119.14,3.1349,1,0.14049589214348385,0,8.46
Uttar Pradesh,Chandauli *,1.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,2,2,0.5,0.5,1.0,1.0,0.0,1,0.1270054187021259,0,12.04
Uttar Pradesh,Chitrakoot,71104.0,80.07207207207207,234.18396633255264,2281.0,0.0,45561.0,51.307432432432435,169.416869335663,2814.0,0.0,116665.0,131.3795045045045,345.4496001968911,4472.0,1.0,48153.0,54.226351351351354,22951.0,25.84572072072072,4007.0,4.512387387387387,41554.0,46.79504504504504,15,95,1.5606,0.8086,7777.67,1228.05,2.6095,1,0.0986161043278993,0,19.58
Uttar Pradesh,Chitrakoot *,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,,1,0.11069397710160511,0,16.37
Uttar Pradesh,Deoria,152502.0,47.22886342520904,158.00703663954707,2882.0,0.0,112482.0,34.83493341591824,125.8537572806533,4741.0,0.0,264984.0,82.06379684112729,228.16216926257886,6415.0,0.0,86639.0,26.831526788479405,65863.0,20.397336636729637,12776.0,3.956642923505729,99706.0,30.87829049241251,40,95,1.3558,0.6004,6624.6,2789.31,2.7468,1,0.12155077873737996,0,13.49
Uttar Pradesh,Etah,95023.0,52.49889502762431,246.51165684085746,5423.0,0.0,63804.0,35.25082872928177,106.1077503494521,2199.0,0.0,158827.0,87.74972375690608,287.4291352805154,5423.0,1.0,68471.0,37.8292817679558,26552.0,14.669613259668509,6331.0,3.4977900552486187,57473.0,31.75303867403315,24,95,1.4893,0.8902,6617.79,1671.86,3.2386,1,0.13029387342595827,0,11.17
Uttar Pradesh,Etawah,91210.0,50.58790904048808,171.96526895626764,2374.0,0.0,63608.0,35.2789794786467,145.77775391603728,2525.0,0.0,154818.0,85.86688851913478,284.35913698434945,4611.0,1.0,59386.0,32.93732667775929,31824.0,17.650582362728784,6744.0,3.7404326123128118,56864.0,31.53854686633389,18,95,1.4339,0.7456,8601.0,1629.66,3.2735,1,0.14257558336869963,0,7.91
Uttar Pradesh,Faizabad,105583.0,24.61142191142191,82.83560119001169,1397.0,0.0,72591.0,16.920979020979022,59.73161824923979,1805.0,0.0,178174.0,41.53240093240093,118.29564308867515,2818.0,1.0,72077.0,16.8011655011655,33506.0,7.81025641025641,7002.0,1.6321678321678321,65589.0,15.288811188811188,43,95,1.4545,0.798,4143.58,1875.52,2.7813,1,0.14358161015721888,0,7.64
Uttar Pradesh,Farrukhabad,85966.0,32.798931705455935,110.92597599989848,1956.0,0.0,72775.0,27.766119801602443,79.84275488848435,1287.0,0.0,158741.0,60.56505150705838,152.06167410736725,2030.0,1.0,61594.0,23.50019076688287,24372.0,9.298740938573063,6486.0,2.4746280045784053,66289.0,25.291491797024037,26,95,1.1812,0.7509,6105.42,1670.96,2.4699,1,0.1355440919441363,0,9.78
Uttar Pradesh,Fatehpur,130085.0,44.352199113535626,147.13344072198166,2834.0,0.0,110349.0,37.62325264234572,166.12729620709047,4466.0,0.0,240434.0,81.97545175588135,259.33415253566875,5800.0,1.0,78424.0,26.738493010569382,51661.0,17.613706102966248,9704.0,3.3085577906580292,100645.0,34.31469485168769,27,95,1.1788,0.5786,8904.96,2530.88,3.1254,1,0.13267939460938666,0,10.54
Uttar Pradesh,Firozabad,129970.0,49.119425547996975,339.330459551461,9453.0,0.0,141397.0,53.438019652305364,494.13831181587483,14744.0,0.0,271367.0,102.55744520030234,776.8257681195262,20726.0,1.0,92010.0,34.77324263038549,37960.0,14.34618291761149,11767.0,4.447089947089947,129630.0,48.99092970521542,31,95,0.9192,0.6192,8753.77,2856.49,7.5014,-1,-0.06254600377777075,1,62.35
Uttar Pradesh,Gautam Buddha Nagar,110435.0,38.96788990825688,194.7593246060275,3658.0,0.0,155981.0,55.03916725476358,341.96140435114694,7379.0,0.0,266416.0,94.00705716302046,511.4057686114104,11037.0,0.0,59915.0,21.14149611856034,50520.0,17.826393789696542,15479.0,5.461891319689485,140502.0,49.5772759350741,32,95,0.708,0.3947,8325.5,2804.38,5.3828,1,0.0398348412214421,0,35.18
Uttar Pradesh,Gautam Buddha Nagar *,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,2.0,0.0,2.0,2.0,0.0,1,0.13170859350216463,0,10.79
Uttar Pradesh,Ghaziabad,239855.0,68.90405056018386,325.2460756974273,6233.0,0.0,243831.0,70.04625107727665,375.8776257332827,7319.0,0.0,483686.0,138.9503016374605,670.3061336130284,13552.0,0.0,127569.0,36.64722780810112,112286.0,32.25682275208273,20863.0,5.993392703246194,222968.0,64.05285837403045,33,95,0.9837,0.4427,14657.15,5091.43,4.7896,-1,-0.015828847975660976,1,49.95
Uttar Pradesh,Ghazipur,165148.0,35.599913774520374,114.97396769304686,2115.0,0.0,131160.0,28.27333477042466,105.47878009917358,2388.0,0.0,296308.0,63.87324854494503,186.67839364584353,3646.0,1.0,103180.0,22.24186247035999,61968.0,13.35805130416038,16855.0,3.6333261478766974,114305.0,24.640008622547963,42,95,1.2591,0.681,7054.95,3119.03,2.8776,1,0.12768749125527068,0,11.86
Uttar Pradesh,Gonda,171389.0,45.35300344006351,143.96947199104872,2100.0,0.0,130325.0,34.48663667636941,131.43212069036565,2470.0,0.0,301714.0,79.83964011643292,238.0916624103971,4254.0,1.0,112203.0,29.691188145011907,59186.0,15.661815295051602,11386.0,3.012966393225721,118939.0,31.47367028314369,39,95,1.3151,0.6938,7736.26,3175.94,2.9452,1,0.12718535557527744,0,12.0
Uttar Pradesh,Gorakhpur,199812.0,43.090791459995685,131.66654516210886,1605.0,0.0,163728.0,35.309036014664656,122.30756411494121,2397.0,0.0,363540.0,78.39982747466034,212.9589712860701,3668.0,1.0,91558.0,19.74509381065344,108254.0,23.34569764934225,18577.0,4.006254043562648,145151.0,31.302781971102007,50,95,1.2204,0.4346,7270.8,3826.74,2.6821,1,0.11554450502307301,0,15.08
Uttar Pradesh,Hamirpur,60393.0,36.51330108827086,132.9330558688668,2721.0,0.0,43982.0,26.5912938331318,91.89848720612912,1742.0,0.0,104375.0,63.10459492140266,188.48566277741878,2961.0,1.0,40738.0,24.629987908101572,19655.0,11.883313180169287,3063.0,1.8518742442563483,40919.0,24.739419588875453,19,95,1.3731,0.7231,5493.42,1098.68,2.9403,1,0.1508809239778684,0,5.71
Uttar Pradesh,Hapur,66475.0,57.10910652920962,279.0776775028242,3990.0,0.0,45734.0,39.29037800687285,237.15751855880808,4659.0,0.0,112209.0,96.39948453608247,468.502356988311,8445.0,1.0,46053.0,39.56443298969072,20422.0,17.5446735395189,4650.0,3.9948453608247423,41084.0,35.29553264604811,23,95,1.4535,0.8243,4878.65,1181.15,4.8101,1,0.0640497030676081,0,28.75
Uttar Pradesh,Hardoi,227949.0,86.31162438470277,256.8862489486608,3973.0,0.0,148651.0,56.28587656190837,184.26347773903373,4053.0,0.0,376600.0,142.59750094661112,385.66832740903106,7427.0,1.0,167616.0,63.46686861037486,60333.0,22.844755774327908,12193.0,4.61681181370693,136458.0,51.669064748201436,24,95,1.5334,0.9137,15691.67,3964.21,2.6858,1,0.037834106801518774,0,35.71
Uttar Pradesh,Hathras,89173.0,44.69824561403509,188.5007367497418,3515.0,0.0,62086.0,31.120802005012532,125.718101586677,4109.0,0.0,151259.0,75.81904761904762,267.6644309220741,6995.0,1.0,66899.0,33.53333333333333,22274.0,11.164912280701754,6111.0,3.0631578947368423,55975.0,28.05764411027569,24,95,1.4363,0.933,6302.46,1592.2,3.4843,1,0.1098509702621645,0,16.6
Uttar Pradesh,Jalaun,83536.0,38.70991658943466,144.9987904730856,2658.0,0.0,62128.0,28.789620018535683,104.81712995180905,3188.0,0.0,145664.0,67.49953660797034,213.5525453254807,5342.0,1.0,52382.0,24.27340129749768,31154.0,14.43651529193698,4574.0,2.119555143651529,57554.0,26.67006487488415,25,95,1.3446,0.6421,5826.56,1533.31,3.1176,1,0.14944686900827747,0,6.09
Uttar Pradesh,Jaunpur,202707.0,35.97284826974268,116.30906311285959,2891.0,0.0,159801.0,28.358651286601596,117.11476411640643,4795.0,0.0,362508.0,64.33149955634428,194.93021641620226,6996.0,1.0,120610.0,21.403726708074533,82097.0,14.569121561668146,19502.0,3.4608695652173913,140299.0,24.897781721384206,55,95,1.2685,0.63,6591.05,3815.87,2.9837,1,0.10370221104751431,0,18.23
Uttar Pradesh,Jhansi,121750.0,47.189922480620154,165.40385550538596,3139.0,0.0,73788.0,28.6,114.62128277296985,3442.0,0.0,195538.0,75.78992248062015,238.57114253326165,6132.0,1.0,74058.0,28.704651162790697,47692.0,18.485271317829458,5706.0,2.2116279069767444,68082.0,26.388372093023257,31,95,1.65,0.689,6307.68,2058.29,3.1068,1,0.1381890970410949,0,9.07
Uttar Pradesh,Jyotiba Phule Nagar,203.0,0.6304347826086957,0.915463791570899,6.0,0.0,610.0,1.8944099378881987,1.9466481600026595,12.0,0.0,813.0,2.5248447204968945,2.0418527734385816,12.0,1.0,25.0,0.07763975155279502,178.0,0.5527950310559007,6.0,0.018633540372670808,604.0,1.875776397515528,11,87,0.3322,0.0396,73.91,9.34,0.5793,1,0.1377090342614714,0,9.2
Uttar Pradesh,Jyotiba Phule Nagar *,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,,1,0.11069397710160511,0,16.37
Uttar Pradesh,Kannauj,78678.0,41.387690689111,124.26157739551749,1703.0,0.0,61229.0,32.2088374539716,102.57002253026117,2306.0,0.0,139907.0,73.5965281430826,186.755158509866,3090.0,0.0,54340.0,28.584955286691216,24338.0,12.80273540241978,6402.0,3.367701209889532,54827.0,28.841136244082062,17,95,1.285,0.7673,8229.82,1472.71,2.5035,1,0.13490836032093934,0,9.95
Uttar Pradesh,Kanpur Dehat,85827.0,37.693017127799735,119.70731445119026,1526.0,0.0,73384.0,32.22837066315327,115.08555930701479,2064.0,0.0,159211.0,69.921387790953,195.95837777681336,2522.0,1.0,60854.0,26.725516029863854,24973.0,10.96750109793588,7416.0,3.2569169960474307,65968.0,28.97145366710584,28,95,1.1695,0.7507,5686.11,1675.91,2.763,1,0.13935104186349334,0,8.77
Uttar Pradesh,Kanpur Nagar,203650.0,40.43081199126464,158.54337017349152,4286.0,0.0,174481.0,34.639864999007344,189.69448531561403,6128.0,0.0,378131.0,75.07067699027199,316.6005151405321,10414.0,1.0,104241.0,20.69505658129839,99409.0,19.73575540996625,13899.0,2.7593805836807626,160582.0,31.880484415326585,52,95,1.1672,0.4544,7271.75,3980.33,4.1619,1,0.06794548026308483,0,27.72
Uttar Pradesh,Kasganj,80525.0,54.77891156462585,173.1489856637661,1938.0,0.0,51075.0,34.744897959183675,104.7820238557394,2189.0,0.0,131600.0,89.52380952380952,229.13457014747684,3589.0,1.0,55018.0,37.42721088435374,25507.0,17.35170068027211,4470.0,3.0408163265306123,46605.0,31.70408163265306,14,95,1.5766,0.8249,9400.0,1385.26,2.5312,1,0.11990544651626184,0,13.93
Uttar Pradesh,Kaushambi,110596.0,68.1849568434032,228.86277674997035,2614.0,0.0,78583.0,48.4482120838471,217.4244182173356,3834.0,0.0,189179.0,116.63316892725031,384.68031443726557,5986.0,1.0,83712.0,51.61035758323058,26884.0,16.574599260172626,8959.0,5.523427866831073,69624.0,42.92478421701603,17,95,1.4074,0.9602,11128.18,1991.36,3.2702,1,0.08812742247906541,0,22.36
Uttar Pradesh,Kheri,219835.0,71.4910569105691,240.47277394973753,3837.0,0.0,186869.0,60.77040650406504,234.66178537548916,4587.0,0.0,406704.0,132.26146341463414,416.45558427111604,6878.0,1.0,161417.0,52.49333333333333,58418.0,18.99772357723577,12420.0,4.0390243902439025,174449.0,56.73138211382114,27,95,1.1764,0.7465,15063.11,4281.09,3.1251,1,0.06686804774486693,0,28.0
Uttar Pradesh,Kushinagar,172376.0,77.0912343470483,245.63764749110314,4073.0,0.0,171769.0,76.81976744186046,363.89241616746625,8152.0,0.0,344145.0,153.91100178890878,548.6849641084023,12225.0,1.0,94875.0,42.430679785330945,77501.0,34.660554561717355,19186.0,8.580500894454383,152583.0,68.23926654740609,24,95,1.0035,0.4957,14339.38,3622.58,3.5419,1,0.03440992378919905,0,36.62
Uttar Pradesh,Kushinagar *,84.0,1.037037037037037,3.306979151901492,29.0,0.0,141.0,1.7407407407407407,1.780293359096878,12.0,0.0,225.0,2.7777777777777777,3.5213633723318023,29.0,1.0,41.0,0.5061728395061729,43.0,0.5308641975308642,6.0,0.07407407407407407,135.0,1.6666666666666667,2,68,0.5915,0.2626,112.5,3.31,0.9321,1,0.14340327792312701,0,7.69
Uttar Pradesh,Lalitpur,85674.0,67.72648221343873,239.24141943736103,4236.0,0.0,47883.0,37.85217391304348,160.6115029213846,3250.0,0.0,133557.0,105.57865612648222,339.21910093107033,5547.0,1.0,50451.0,39.88221343873518,35223.0,27.844268774703558,4173.0,3.298814229249012,43710.0,34.55335968379447,15,95,1.7892,0.692,8903.8,1405.86,3.1828,1,0.1296638433555281,0,11.34
Uttar Pradesh,Lucknow,251367.0,43.80742418961311,165.2159462877125,3190.0,0.0,214422.0,37.36876960613454,182.35571285463564,4844.0,0.0,465789.0,81.17619379574765,315.4649544804137,7711.0,1.0,142762.0,24.88009759498083,108605.0,18.927326594632277,16067.0,2.800104566050889,198355.0,34.56866504008365,56,95,1.1723,0.5174,8317.66,4903.04,3.8389,1,0.07827994980325281,0,24.98
Uttar Pradesh,Maharajganj,115136.0,61.17747077577046,167.5597043010491,2363.0,0.0,111352.0,59.16684378320935,240.2402302160809,5195.0,0.0,226488.0,120.3443145589798,337.3195454597291,6865.0,1.0,65775.0,34.94952178533475,49361.0,26.227948990435706,11964.0,6.357066950053135,99388.0,52.809776833156214,18,95,1.034,0.5226,12582.67,2384.08,2.7799,1,0.10430276035404068,0,18.07
Uttar Pradesh,Mahoba,50109.0,45.14324324324324,136.76475107443127,1541.0,0.0,33504.0,30.183783783783785,92.71189513080243,1751.0,0.0,83613.0,75.32702702702703,190.62422325035433,3039.0,1.0,33700.0,30.36036036036036,16409.0,14.782882882882882,2729.0,2.4585585585585585,30775.0,27.725225225225227,16,95,1.4956,0.772,5225.81,880.14,2.4975,1,0.13866394861143694,0,8.95
Uttar Pradesh,Mahoba *,1.0,1.0,,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,,1,0.12291096881748864,0,13.13
Uttar Pradesh,Mahrajganj,25.0,0.3968253968253968,0.610121155067358,2.0,0.0,46.0,0.7301587301587301,0.5145103907019729,2.0,0.0,71.0,1.126984126984127,0.5533494343705225,4.0,1.0,11.0,0.1746031746031746,14.0,0.2222222222222222,9.0,0.14285714285714285,37.0,0.5873015873015873,15,37,0.5319,0.3846,4.73,1.92,0.2602,1,0.14370532156207988,0,7.61
Uttar Pradesh,Mainpuri,83021.0,37.06294642857143,120.41889838119125,2041.0,0.0,70835.0,31.622767857142858,135.79756667613088,3457.0,0.0,153856.0,68.68571428571428,215.3452463881287,4816.0,1.0,53249.0,23.771875,29772.0,13.291071428571428,6680.0,2.982142857142857,64155.0,28.640625,24,95,1.172,0.638,6410.67,1619.54,3.0902,1,0.14887126891291858,0,6.24
Uttar Pradesh,Mathura,134833.0,42.96781389420013,140.66561990731518,1891.0,0.0,111767.0,35.61727214786488,149.83019752960212,2983.0,0.0,246600.0,78.58508604206502,252.0696313914477,4665.0,1.0,90424.0,28.81580624601657,44409.0,14.152007648183556,11579.0,3.689929891650733,100188.0,31.92734225621415,28,95,1.2064,0.7054,8807.14,2595.79,3.1673,1,0.13640655871523621,0,9.55
Uttar Pradesh,Mau,98532.0,38.17590081363812,120.56833139462113,2417.0,0.0,90837.0,35.19449825648973,116.47917996392258,3489.0,0.0,189369.0,73.37039907012786,202.1681047947809,5362.0,1.0,52805.0,20.45912437039907,45727.0,17.716776443239056,10387.0,4.024409143742735,80450.0,31.170089112746997,35,95,1.0847,0.5008,5410.54,1993.36,2.7184,1,0.14047246583764028,0,8.47
Uttar Pradesh,Meerut,203878.0,76.50206378986867,329.18061906719635,6008.0,0.0,170203.0,63.86604127579737,329.6481717049018,7081.0,0.0,374081.0,140.36810506566604,592.1518623093118,12435.0,1.0,127854.0,47.975234521575985,76024.0,28.526829268292683,13736.0,5.15422138836773,156467.0,58.71181988742964,28,95,1.1978,0.609,13360.04,3937.69,4.1887,1,0.03661880925685557,0,36.03
Uttar Pradesh,Mirzapur,118124.0,60.39059304703476,257.19254242837854,4326.0,0.0,89905.0,45.963701431492844,208.71536979127978,6189.0,0.0,208029.0,106.3542944785276,387.0948280060269,9447.0,1.0,80640.0,41.22699386503067,37484.0,19.16359918200409,9051.0,4.627300613496932,80854.0,41.33640081799591,24,95,1.3139,0.7579,8667.88,2189.78,3.6058,1,0.1016824181876605,0,18.76
Uttar Pradesh,Moradabad,183310.0,84.5916012921089,494.1673530677801,11612.0,0.0,166866.0,77.00323027226581,607.9688065216158,16130.0,0.0,350176.0,161.59483156437472,1048.1742153461796,26035.0,1.0,115601.0,53.34610059990771,67709.0,31.2455006922012,13598.0,6.275034610059991,153268.0,70.72819566220582,35,95,1.0985,0.5847,10005.03,3686.06,6.4465,-1,-0.10573440589776728,1,73.81
Uttar Pradesh,Muzaffarnagar,191997.0,68.39935874599216,262.8803427357783,4604.0,0.0,137952.0,49.14570716066975,203.57788932673077,4716.0,0.0,329949.0,117.54506590666192,423.56231025214066,9320.0,0.0,128483.0,45.77235482721767,63514.0,22.62700391877449,12213.0,4.35090844317777,125739.0,44.794798717491986,29,95,1.3918,0.7434,11377.55,3473.15,3.573,1,0.08997069706511795,0,21.87
Uttar Pradesh,Pilibhit,170130.0,161.260663507109,612.2674622032469,5956.0,0.0,138462.0,131.2436018957346,644.2772957125646,8719.0,0.0,308592.0,292.5042654028436,1160.4456031400457,12591.0,1.0,118371.0,112.2,51759.0,49.060663507109005,11157.0,10.575355450236966,127305.0,120.66824644549763,12,95,1.2287,0.7234,25716.0,3248.34,3.9538,-1,-0.09807000895438345,1,71.78
Uttar Pradesh,Pratapgarh,146029.0,32.85981098109811,104.66210453045946,1588.0,0.0,107310.0,24.147164716471647,89.89595075057301,2194.0,0.0,253339.0,57.00697569756976,162.30211295143897,3383.0,1.0,87186.0,19.61881188118812,58843.0,13.240999099909992,10646.0,2.3955895589558955,96664.0,21.751575157515752,41,95,1.3608,0.6291,6179.0,2666.73,2.798,1,0.1367599413972237,0,9.45
Uttar Pradesh,Prayagraj,22574.0,5.789689664016414,19.53402489662597,256.0,0.0,29553.0,7.579635804052321,33.654569862391455,882.0,0.0,52127.0,13.369325468068736,44.413226375680935,1085.0,0.0,12012.0,3.080789946140036,10562.0,2.7088997178763785,3171.0,0.8132854578096947,26382.0,6.766350346242627,51,95,0.7638,0.411,1022.1,548.71,3.0908,1,0.15549147363453325,0,4.48
Uttar Pradesh,Rae Bareli,144598.0,29.006619859578738,109.09946459294457,2535.0,0.0,112157.0,22.49889669007021,106.29219041852052,4095.0,0.0,256755.0,51.505516549648945,187.08447059255582,6215.0,1.0,93461.0,18.748445336008025,51137.0,10.258174523570712,10611.0,2.1285857572718156,101546.0,20.370310932798397,48,95,1.2892,0.6816,5349.06,2702.68,3.5631,1,0.11942978249778957,0,14.05
Uttar Pradesh,Raebareli,9.0,0.4090909090909091,0.5032362797401964,1.0,0.0,14.0,0.6363636363636364,0.4923659639173309,1.0,0.0,23.0,1.0454545454545454,0.21320071635561041,2.0,1.0,3.0,0.13636363636363635,6.0,0.2727272727272727,1.0,0.045454545454545456,13.0,0.5909090909090909,15,18,0.6,0.2,1.53,1.28,0.1042,1,0.1475274162416767,0,6.6
Uttar Pradesh,Rampur,149414.0,128.80517241379312,466.49419814356736,6887.0,0.0,159101.0,137.15603448275863,702.6659837303688,10557.0,0.0,308515.0,265.96120689655174,1091.4092153194104,14921.0,1.0,98315.0,84.75431034482759,51099.0,44.050862068965515,12658.0,10.912068965517241,146443.0,126.24396551724138,10,95,0.9391,0.5618,30851.5,3247.53,4.0883,-1,-0.10894954604003593,1,74.67
Uttar Pradesh,Saharanpur,226682.0,90.31155378486056,444.9251133198825,8239.0,0.0,171516.0,68.33306772908367,431.038403212513,11401.0,0.0,398198.0,158.64462151394423,845.2488981840688,19130.0,1.0,135602.0,54.02470119521912,91080.0,36.286852589641434,13635.0,5.432270916334661,157881.0,62.90079681274901,23,95,1.3216,0.5994,17312.96,4191.56,5.2946,-1,-0.05992528138876907,1,61.66
Uttar Pradesh,Sambhal,115808.0,51.44735673034207,180.19518616306962,2971.0,0.0,102620.0,45.588627276765884,210.63965762395463,4211.0,0.0,218428.0,97.03598400710796,326.2260512012389,6166.0,1.0,87689.0,38.95557529986672,28119.0,12.491781430475344,8328.0,3.699689027099067,94292.0,41.888938249666815,27,95,1.1285,0.7844,8089.93,2299.24,3.3276,1,0.1266008342042767,0,12.15
Uttar Pradesh,Sant Kabir Nagar,104833.0,52.60060210737581,162.95621790978265,2208.0,0.0,80956.0,40.62017059708982,168.2210958319516,3022.0,0.0,185789.0,93.22077270446563,286.1899161438341,4520.0,1.0,61781.0,30.998996487706975,43052.0,21.60160561966884,7859.0,3.9433015554440543,73097.0,36.67686904164576,20,95,1.2949,0.5996,9289.45,1955.67,3.0374,1,0.1401790857050107,0,8.55
Uttar Pradesh,Sant Ravidas Nagar,76633.0,47.53908188585608,136.2170342077062,1594.0,0.0,50862.0,31.55210918114144,93.12802846180287,1687.0,0.0,127495.0,79.09119106699752,192.65840193319366,2970.0,1.0,50323.0,31.217741935483872,26310.0,16.32133995037221,6075.0,3.7686104218362284,44787.0,27.78349875930521,19,95,1.5067,0.7932,6710.26,1342.05,2.4055,1,0.13815635770699553,0,9.08
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,115.0,0.4423076923076923,0.6279666745474194,3.0,0.0,301.0,1.1576923076923078,1.0068004587042874,5.0,0.0,416.0,1.6,0.9634237531768295,7.0,1.0,48.0,0.18461538461538463,67.0,0.25769230769230766,21.0,0.08076923076923077,280.0,1.0769230769230769,13,80,0.3808,0.1983,32.0,5.2,0.3705,1,0.14760415865196164,0,6.58
Uttar Pradesh,Shahjahanpur,175566.0,88.66969696969697,325.4169836222787,5584.0,0.0,154891.0,78.22777777777777,459.28447342047724,12439.0,0.0,330457.0,166.89747474747475,694.4804959579351,18023.0,1.0,130331.0,65.82373737373737,45235.0,22.845959595959595,13644.0,6.890909090909091,141247.0,71.33686868686868,17,95,1.1335,0.7721,19438.65,3478.49,4.1363,-1,-0.04265796811273692,1,57.07
Uttar Pradesh,Shamli,123779.0,102.977537437604,315.8213040331374,3498.0,0.0,77406.0,64.39767054908486,262.28114767848245,3228.0,0.0,201185.0,167.37520798668885,527.1608950879294,5727.0,1.0,77933.0,64.83610648918469,45846.0,38.1414309484193,7403.0,6.158901830282862,70003.0,58.238768718802,12,95,1.5991,0.7366,16765.42,2117.74,3.1309,1,0.05230726785789974,0,31.87
Uttar Pradesh,Shrawasti,65359.0,41.44514901712112,154.8896764439203,2059.0,0.0,64699.0,41.026632847178185,187.16132675957348,4035.0,0.0,130058.0,82.4717818642993,300.4015956202647,5606.0,1.0,41117.0,26.07292327203551,24242.0,15.372225745085606,4481.0,2.8414711477488903,60218.0,38.185161699429294,19,95,1.0102,0.5399,6845.16,1369.03,3.5988,1,0.13598660465317258,0,9.66
Uttar Pradesh,Siddharthnagar,120779.0,53.41839893852278,168.7480189259054,2929.0,0.0,96694.0,42.76603272888103,141.27233981270493,3624.0,0.0,217473.0,96.1844316674038,263.6645798361519,5751.0,1.0,73363.0,32.44714727996462,47416.0,20.97125165855816,9613.0,4.2516585581601065,87081.0,38.51437417072092,24,95,1.2491,0.6169,9061.38,2289.19,2.713,1,0.12730487165699617,0,11.96
Uttar Pradesh,Sitapur,296274.0,101.46369863013699,340.2030247232549,4446.0,0.0,175948.0,60.25616438356165,204.31188700106347,3729.0,0.0,472222.0,161.71986301369864,466.9026808050121,8003.0,1.0,223595.0,76.5736301369863,72679.0,24.890068493150686,12571.0,4.3051369863013695,163377.0,55.951027397260276,25,95,1.6839,1.0005,18888.88,4970.76,2.8694,-1,-0.017827955432121456,1,50.48
Uttar Pradesh,Sonbhadra,116549.0,50.30168321104877,205.25779540588888,3544.0,0.0,73845.0,31.870953819594302,144.5786541156864,4040.0,0.0,190394.0,82.17263703064307,314.5996338147385,7584.0,1.0,80889.0,34.91109192921882,35660.0,15.390591281829952,7057.0,3.0457488131204142,66788.0,28.82520500647389,24,95,1.5783,0.8584,7933.08,2004.15,3.7825,1,0.11271371084029796,0,15.84
Uttar Pradesh,Sultanpur,110482.0,30.244182863399946,90.57602597307405,1556.0,0.0,85672.0,23.45250479058308,76.4645093915465,2600.0,0.0,196154.0,53.69668765398303,138.7619427676669,4129.0,1.0,68409.0,18.72679989050096,42073.0,11.517382972898988,9839.0,2.6934026827265263,75833.0,20.759102107856556,43,95,1.2896,0.6636,4561.72,2064.78,2.5369,1,0.13559826329848573,0,9.76
Uttar Pradesh,Unnao,162778.0,50.915858617453864,228.9570823239548,4472.0,0.0,128090.0,40.06568658116985,202.50077195561843,7230.0,0.0,290868.0,90.9815451986237,370.09990951906724,10511.0,1.0,103382.0,32.33719111667188,59396.0,18.578667500781982,9405.0,2.9418204566781356,118685.0,37.12386612449171,35,95,1.2708,0.6333,8310.51,3061.77,4.0236,1,0.09201593806776304,0,21.33
