state,district,total_volume,daily_avg,daily_std,peak_day,num_pincodes,estimated_daily_capacity,load_ratio,peak_load_ratio,volatility_cv,DLI,load_status,recommendation
Maharashtra,Bid,4374.0,7.7967914438502675,9.683272969459734,53.0,26,13000,0.001,0.004,1.101,33.19,Optimal,Optimal: Maintain current allocation
Maharashtra,Buldana,9424.0,11.074030552291422,12.241411686912471,73.0,30,15000,0.001,0.005,1.014,30.61,Optimal,Optimal: Maintain current allocation
Maharashtra,Buldhana,47077.0,41.40457343887423,37.8535434763132,233.0,32,16000,0.003,0.015,0.893,27.36,Optimal,Optimal: Maintain current allocation
Maharashtra,Chandrapur,52850.0,43.78624689312345,51.3071171967413,488.0,35,17500,0.003,0.028,1.146,35.34,Optimal,Optimal: Maintain current allocation
Maharashtra,Chatrapati Sambhaji Nagar,1633.0,23.0,26.673689551423415,77.0,4,2000,0.011,0.038,1.111,34.91,Optimal,Optimal: Maintain current allocation
Maharashtra,Chhatrapati Sambhajinagar,6243.0,5.856472795497186,8.547851518090114,60.0,44,22000,0.0,0.003,1.247,37.5,Optimal,Optimal: Maintain current allocation
Maharashtra,Dharashiv,1600.0,2.9962546816479403,3.1664258025071272,23.0,26,13000,0.0,0.002,0.792,23.82,Optimal,Optimal: Maintain current allocation
Maharashtra,Dhule,37681.0,41.40769230769231,50.196026584558666,287.0,29,14500,0.003,0.02,1.184,36.24,Optimal,Optimal: Maintain current allocation
Maharashtra,Dist : Thane,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Maharashtra,Gadchiroli,32133.0,58.85164835164835,49.29672344316693,319.0,16,8000,0.007,0.04,0.824,26.2,Optimal,Optimal: Maintain current allocation
Maharashtra,Gondia,389.0,2.6283783783783785,1.691436636907272,11.0,9,4500,0.001,0.002,0.466,14.08,Under-utilized,Consider: Reallocate resources to high-load areas
Maharashtra,Gondiya,24842.0,52.63135593220339,47.5296277234878,235.0,14,7000,0.008,0.034,0.886,27.92,Optimal,Optimal: Maintain current allocation
Maharashtra,Gondiya *,864.0,3.388235294117647,3.4036598562223648,20.0,12,6000,0.001,0.003,0.776,23.41,Optimal,Optimal: Maintain current allocation
Maharashtra,Hingoli,37471.0,92.06633906633907,101.48808089454714,442.0,13,6500,0.014,0.068,1.09,35.3,Optimal,Optimal: Maintain current allocation
Maharashtra,Hingoli *,2.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
Maharashtra,Jalgaon,85703.0,40.27396616541353,48.14073592054922,397.0,63,31500,0.001,0.013,1.166,35.41,Optimal,Optimal: Maintain current allocation
Maharashtra,Jalna,43770.0,48.311258278145694,58.23245687185209,379.0,27,13500,0.004,0.028,1.181,36.43,Optimal,Optimal: Maintain current allocation
Maharashtra,Kolhapur,66980.0,24.579816513761468,24.987264670385123,225.0,78,39000,0.001,0.006,0.977,29.53,Optimal,Optimal: Maintain current allocation
Maharashtra,Latur,47599.0,54.15130830489192,55.80688794935289,303.0,27,13500,0.004,0.022,1.012,31.18,Optimal,Optimal: Maintain current allocation
Maharashtra,Mumbai,117775.0,34.558392018779344,41.12809166109072,431.0,137,68500,0.001,0.006,1.157,34.93,Optimal,Optimal: Maintain current allocation
Maharashtra,Mumbai City,22828.0,19.885017421602786,21.463881023211922,138.0,36,18000,0.001,0.008,1.028,31.12,Optimal,Optimal: Maintain current allocation
Maharashtra,Mumbai Suburban,78777.0,40.627643115007736,38.32579338730346,293.0,57,28500,0.001,0.01,0.921,27.97,Optimal,Optimal: Maintain current allocation
Maharashtra,Mumbai( Sub Urban ),3382.0,3.6017039403620874,3.082559315500223,22.0,53,26500,0.0,0.001,0.67,20.13,Optimal,Optimal: Maintain current allocation
Maharashtra,Nagpur,80222.0,34.16609880749574,34.06759879083461,207.0,68,34000,0.001,0.006,0.969,29.29,Optimal,Optimal: Maintain current allocation
Maharashtra,Nanded,81729.0,53.91094986807388,60.409116627959534,408.0,44,22000,0.002,0.019,1.1,33.65,Optimal,Optimal: Maintain current allocation
Maharashtra,Nandurbar,25922.0,37.137535816618914,41.12853485807497,232.0,20,10000,0.004,0.023,1.078,33.19,Optimal,Optimal: Maintain current allocation
Maharashtra,Nandurbar *,524.0,2.802139037433155,2.4644560834018265,15.0,15,7500,0.0,0.002,0.648,19.5,Under-utilized,Consider: Reallocate resources to high-load areas
Maharashtra,Nashik,141776.0,52.607050092764375,64.51576485358446,682.0,77,38500,0.001,0.018,1.203,36.67,Optimal,Optimal: Maintain current allocation
Maharashtra,Osmanabad,37075.0,41.56390134529148,43.61907033621726,250.0,29,14500,0.003,0.017,1.025,31.38,Optimal,Optimal: Maintain current allocation
Maharashtra,Palghar,56520.0,42.27374719521316,52.384402308173236,311.0,39,19500,0.002,0.016,1.211,36.89,Optimal,Optimal: Maintain current allocation
Maharashtra,Parbhani,40793.0,63.14705882352941,63.185110470224835,361.0,19,9500,0.007,0.038,0.985,30.97,Optimal,Optimal: Maintain current allocation
Maharashtra,Pune,216066.0,42.67548884060834,44.23578626274339,286.0,151,75500,0.001,0.004,1.013,30.55,Optimal,Optimal: Maintain current allocation
Maharashtra,Raigad,12837.0,9.784298780487806,21.358691722428308,184.0,62,31000,0.0,0.006,1.981,59.61,Moderate,Monitor: Review weekly
Maharashtra,Raigarh,44852.0,21.636275928605887,34.24050295330453,380.0,64,32000,0.001,0.012,1.513,45.79,Moderate,Monitor: Review weekly
Maharashtra,Raigarh(MH),430.0,2.670807453416149,2.3231885349545136,11.0,23,11500,0.0,0.001,0.633,19.02,Under-utilized,Consider: Reallocate resources to high-load areas
Maharashtra,Ratnagiri,35012.0,14.284781721746226,17.67226839854732,151.0,74,37000,0.0,0.004,1.156,34.8,Optimal,Optimal: Maintain current allocation
Maharashtra,Sangli,59017.0,25.782874617737004,35.4742660635417,302.0,68,34000,0.001,0.009,1.325,40.06,Moderate,Monitor: Review weekly
Maharashtra,Satara,55014.0,20.27044952100221,24.575987684705552,247.0,80,40000,0.001,0.006,1.155,34.87,Optimal,Optimal: Maintain current allocation
Maharashtra,Sindhudurg,14406.0,8.794871794871796,11.015152470489122,79.0,54,27000,0.0,0.003,1.125,33.84,Optimal,Optimal: Maintain current allocation
Maharashtra,Solapur,107432.0,42.463241106719366,51.880817739098404,566.0,71,35500,0.001,0.016,1.194,36.34,Optimal,Optimal: Maintain current allocation
Maharashtra,Thane,192634.0,60.29233176838811,93.36390139970412,864.0,95,47500,0.001,0.018,1.523,46.27,Moderate,Monitor: Review weekly
Maharashtra,Wardha,28086.0,45.96726677577741,59.739041046372556,384.0,21,10500,0.004,0.037,1.272,39.43,Optimal,Optimal: Maintain current allocation
Maharashtra,Washim,31709.0,65.78630705394191,62.98237534591095,325.0,16,8000,0.008,0.041,0.943,29.84,Optimal,Optimal: Maintain current allocation
Maharashtra,Washim *,419.0,2.4792899408284024,1.8162256697038144,8.0,10,5000,0.0,0.002,0.522,15.72,Under-utilized,Consider: Reallocate resources to high-load areas
Maharashtra,Yavatmal,84119.0,72.83030303030303,67.26992846018253,447.0,33,16500,0.004,0.027,0.911,28.3,Optimal,Optimal: Maintain current allocation
Manipur,Bishnupur,4641.0,37.42741935483871,30.979451198143565,154.0,5,2500,0.015,0.062,0.806,26.64,Optimal,Optimal: Maintain current allocation
Manipur,Chandel,1897.0,9.299019607843137,9.564085067168076,51.0,7,3500,0.003,0.015,0.929,28.44,Optimal,Optimal: Maintain current allocation
Manipur,Churachandpur,4145.0,14.39236111111111,26.02683305753954,139.0,11,5500,0.003,0.025,1.691,51.6,Moderate,Monitor: Review weekly
Manipur,Imphal East,18010.0,46.77922077922078,55.55764259247238,382.0,13,6500,0.007,0.059,1.163,36.94,Optimal,Optimal: Maintain current allocation
Manipur,Imphal West,14566.0,31.80349344978166,40.90556757005852,287.0,15,7500,0.004,0.038,1.247,38.71,Optimal,Optimal: Maintain current allocation
Manipur,Jiribam,408.0,6.915254237288136,6.531853345253868,27.0,2,1000,0.007,0.027,0.825,25.84,Optimal,Optimal: Maintain current allocation
Manipur,Kakching,915.0,10.892857142857142,11.742229275775879,46.0,4,2000,0.005,0.023,0.987,30.5,Optimal,Optimal: Maintain current allocation
Manipur,Kangpokpi,3.0,1.0,0.0,1.0,3,1500,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Manipur,Pherzawl,73.0,2.607142857142857,2.484608706271558,9.0,2,1000,0.003,0.009,0.689,21.06,Optimal,Optimal: Maintain current allocation
Manipur,Senapati,6467.0,10.010835913312693,15.182656575695647,123.0,27,13500,0.001,0.009,1.379,41.68,Moderate,Monitor: Review weekly
Manipur,Tamenglong,1541.0,8.467032967032967,8.97181042534334,44.0,8,4000,0.002,0.011,0.948,28.85,Optimal,Optimal: Maintain current allocation
Manipur,Thoubal,18116.0,66.84870848708488,95.90463621914125,502.0,8,4000,0.017,0.125,1.414,46.85,Moderate,Monitor: Review weekly
Manipur,Ukhrul,2804.0,17.41614906832298,25.363250729700244,194.0,6,3000,0.006,0.065,1.377,43.5,Moderate,Monitor: Review weekly
Meghalaya,East Garo Hills,653.0,6.731958762886598,8.793363340134144,45.0,6,3000,0.002,0.015,1.137,34.64,Optimal,Optimal: Maintain current allocation
Meghalaya,East Jaintia Hills,860.0,11.31578947368421,12.330137091766433,39.0,3,1500,0.008,0.026,1.001,31.13,Optimal,Optimal: Maintain current allocation
Meghalaya,East Khasi Hills,4528.0,6.236914600550964,7.641921647542559,51.0,30,15000,0.0,0.003,1.056,31.77,Optimal,Optimal: Maintain current allocation
Meghalaya,Eastern West Khasi Hills,83.0,3.1923076923076925,2.000384578409477,8.0,2,1000,0.003,0.008,0.477,14.67,Under-utilized,Consider: Reallocate resources to high-load areas
Meghalaya,Jaintia Hills,4.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Meghalaya,North Garo Hills,488.0,3.7829457364341086,3.5684407491010632,21.0,7,3500,0.001,0.006,0.746,22.6,Optimal,Optimal: Maintain current allocation
Meghalaya,Ri Bhoi,1478.0,7.618556701030927,8.845763365154664,38.0,10,5000,0.002,0.008,1.026,31.1,Optimal,Optimal: Maintain current allocation
Meghalaya,South Garo Hills,458.0,4.821052631578947,3.9084712889247863,20.0,5,2500,0.002,0.008,0.671,20.45,Optimal,Optimal: Maintain current allocation
Meghalaya,South West Garo Hills,1132.0,10.884615384615385,10.203090805562654,47.0,5,2500,0.004,0.019,0.859,26.5,Optimal,Optimal: Maintain current allocation
Meghalaya,South West Khasi Hills,616.0,7.333333333333333,7.236675888254674,34.0,4,2000,0.004,0.017,0.868,26.71,Optimal,Optimal: Maintain current allocation
Meghalaya,West Garo Hills,3671.0,14.684,19.188353646486988,113.0,10,5000,0.003,0.023,1.223,37.5,Optimal,Optimal: Maintain current allocation
Meghalaya,West Jaintia Hills,1848.0,17.6,26.3283994079514,97.0,4,2000,0.009,0.048,1.416,44.28,Moderate,Monitor: Review weekly
Meghalaya,West Khasi Hills,1397.0,19.136986301369863,20.570552758530248,78.0,5,2500,0.008,0.031,1.022,31.91,Optimal,Optimal: Maintain current allocation
Mizoram,Aizawl,4479.0,10.179545454545455,17.508267875042982,138.0,20,10000,0.001,0.014,1.566,47.44,Moderate,Monitor: Review weekly
Mizoram,Champhai,966.0,6.802816901408451,7.717750964630354,44.0,6,3000,0.002,0.015,0.989,30.2,Optimal,Optimal: Maintain current allocation
Mizoram,Hnahthial,24.0,1.5,1.0327955589886444,5.0,1,500,0.003,0.01,0.413,12.81,Under-utilized,Consider: Reallocate resources to high-load areas
Mizoram,Khawzawl,6.0,1.2,0.4472135954999579,2.0,1,500,0.002,0.004,0.203,6.29,Under-utilized,Consider: Reallocate resources to high-load areas
Mizoram,Kolasib,943.0,6.414965986394558,9.989613467239986,47.0,9,4500,0.001,0.01,1.347,40.75,Moderate,Monitor: Review weekly
Mizoram,Lawngtlai,2316.0,17.029411764705884,19.81056253112375,91.0,5,2500,0.007,0.036,1.099,34.33,Optimal,Optimal: Maintain current allocation
Mizoram,Lunglei,1146.0,6.095744680851064,7.444725583571056,39.0,10,5000,0.001,0.008,1.049,31.75,Optimal,Optimal: Maintain current allocation
Mizoram,Mamit,672.0,6.280373831775701,8.05382177242272,37.0,7,3500,0.002,0.011,1.106,33.59,Optimal,Optimal: Maintain current allocation
Mizoram,Mammit,201.0,2.4814814814814814,2.3880489479442795,13.0,8,4000,0.001,0.003,0.686,20.71,Optimal,Optimal: Maintain current allocation
Mizoram,Saiha,470.0,8.24561403508772,9.878332533078911,45.0,3,1500,0.005,0.03,1.068,33.14,Optimal,Optimal: Maintain current allocation
Mizoram,Saitual,69.0,2.090909090909091,1.507556722888818,6.0,4,2000,0.001,0.003,0.488,14.77,Under-utilized,Consider: Reallocate resources to high-load areas
Mizoram,Serchhip,345.0,3.9655172413793105,3.7024450622058884,16.0,5,2500,0.002,0.006,0.746,22.64,Optimal,Optimal: Maintain current allocation
Nagaland,Chumukedima,368.0,3.7551020408163267,3.1494107597787595,16.0,5,2500,0.002,0.006,0.662,20.12,Optimal,Optimal: Maintain current allocation
Nagaland,Dimapur,6038.0,25.693617021276594,42.52580616346621,266.0,9,4500,0.006,0.059,1.593,49.8,Moderate,Monitor: Review weekly
Nagaland,Kiphire,645.0,15.357142857142858,12.44465097859695,46.0,2,1000,0.015,0.046,0.761,24.81,Optimal,Optimal: Maintain current allocation
Nagaland,Kohima,1822.0,8.133928571428571,11.3950626832595,74.0,9,4500,0.002,0.016,1.248,38.0,Optimal,Optimal: Maintain current allocation
Nagaland,Longleng,491.0,7.671875,10.425936351691576,55.0,3,1500,0.005,0.037,1.202,37.37,Optimal,Optimal: Maintain current allocation
Nagaland,Meluri,322.0,12.384615384615385,12.77208494515104,43.0,1,500,0.025,0.086,0.954,32.2,Optimal,Optimal: Maintain current allocation
Nagaland,Mokokchung,1286.0,6.804232804232805,9.163339483982107,49.0,8,4000,0.002,0.012,1.174,35.66,Optimal,Optimal: Maintain current allocation
Nagaland,Mon,2003.0,13.909722222222221,13.646338782254457,61.0,4,2000,0.007,0.03,0.915,28.63,Optimal,Optimal: Maintain current allocation
Nagaland,Niuland,118.0,2.6222222222222222,1.627726927188633,7.0,3,1500,0.002,0.005,0.449,13.7,Under-utilized,Consider: Reallocate resources to high-load areas
Nagaland,Noklak,197.0,5.794117647058823,3.674477177938964,14.0,1,500,0.012,0.028,0.541,17.55,Under-utilized,Consider: Reallocate resources to high-load areas
Nagaland,Peren,725.0,7.552083333333333,7.848392113798203,34.0,6,3000,0.003,0.011,0.918,27.99,Optimal,Optimal: Maintain current allocation
Nagaland,Phek,990.0,7.5,7.231715558818954,41.0,5,2500,0.003,0.016,0.851,26.13,Optimal,Optimal: Maintain current allocation
Nagaland,Shamator,240.0,6.666666666666667,4.242640687119285,17.0,1,500,0.013,0.034,0.553,18.13,Under-utilized,Consider: Reallocate resources to high-load areas
Nagaland,Tseminyu,43.0,2.0476190476190474,1.2835961388299078,5.0,2,1000,0.002,0.005,0.421,12.86,Under-utilized,Consider: Reallocate resources to high-load areas
Nagaland,Tuensang,1664.0,12.417910447761194,18.500273725860648,81.0,6,3000,0.004,0.027,1.379,42.34,Moderate,Monitor: Review weekly
Nagaland,Wokha,773.0,12.078125,15.316040649935486,65.0,4,2000,0.006,0.032,1.171,36.33,Optimal,Optimal: Maintain current allocation
Nagaland,Zunheboto,1233.0,10.721739130434782,16.402047275984508,71.0,7,3500,0.003,0.02,1.399,42.69,Moderate,Monitor: Review weekly
Nagpur,Near Uday nagar NIT garden,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
ODISHA,NUAPADA,23.0,1.2777777777777777,0.6691131580686884,3.0,2,1000,0.001,0.003,0.294,8.95,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,ANGUL,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Odisha,ANUGUL,67.0,2.4814814814814814,1.1887411043223048,4.0,1,500,0.005,0.008,0.341,10.67,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Angul,15461.0,16.18952879581152,15.634608418048092,82.0,34,17000,0.001,0.005,0.91,27.49,Optimal,Optimal: Maintain current allocation
Odisha,Anugal,4.0,1.3333333333333333,0.5773502691896257,2.0,1,500,0.003,0.004,0.247,7.65,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Anugul,881.0,2.753125,2.313580510931976,13.0,20,10000,0.0,0.001,0.616,18.51,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Balangir,18044.0,18.393476044852193,16.664336790280167,94.0,31,15500,0.001,0.006,0.859,25.99,Optimal,Optimal: Maintain current allocation
Odisha,Baleshwar,5597.0,3.6895187870797628,3.0614596503048936,23.0,60,30000,0.0,0.001,0.653,19.62,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Baleswar,22478.0,13.03828306264501,11.285033754299251,90.0,53,26500,0.0,0.003,0.804,24.21,Optimal,Optimal: Maintain current allocation
Odisha,Balianta,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Odisha,Bargarh,18278.0,20.583333333333332,19.24346573043176,125.0,30,15000,0.001,0.008,0.892,27.04,Optimal,Optimal: Maintain current allocation
Odisha,Baudh,1039.0,6.8355263157894735,4.989318496438722,25.0,6,3000,0.002,0.008,0.637,19.43,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Bhadrak,18028.0,13.40371747211896,12.942575247116057,93.0,44,22000,0.001,0.004,0.899,27.13,Optimal,Optimal: Maintain current allocation
Odisha,Bhadrak(R),1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Odisha,Boudh,5264.0,12.80778588807786,11.430150019837683,53.0,13,6500,0.002,0.008,0.828,25.16,Optimal,Optimal: Maintain current allocation
Odisha,Cuttack,26266.0,12.424787133396405,12.362380937697674,74.0,84,42000,0.0,0.002,0.921,27.69,Optimal,Optimal: Maintain current allocation
Odisha,Debagarh,3818.0,19.185929648241206,18.238614907733577,76.0,7,3500,0.005,0.022,0.904,27.98,Optimal,Optimal: Maintain current allocation
Odisha,Dhenkanal,14858.0,20.214965986394557,15.709992454089877,112.0,23,11500,0.002,0.01,0.741,22.61,Optimal,Optimal: Maintain current allocation
Odisha,Gajapati,8552.0,15.925512104283055,16.566184565329415,115.0,23,11500,0.001,0.01,0.979,29.71,Optimal,Optimal: Maintain current allocation
Odisha,Ganjam,48746.0,18.10772659732541,14.694419360573509,86.0,79,39500,0.0,0.002,0.769,23.13,Optimal,Optimal: Maintain current allocation
Odisha,JAJPUR,7855.0,6.3861788617886175,5.3691676999887505,33.0,41,20500,0.0,0.002,0.727,21.87,Optimal,Optimal: Maintain current allocation
Odisha,Jagatsinghapur,10310.0,11.05037513397642,11.062281368015013,75.0,31,15500,0.001,0.005,0.918,27.73,Optimal,Optimal: Maintain current allocation
Odisha,Jagatsinghpur,3601.0,4.634491634491635,5.1648339590924275,40.0,32,16000,0.0,0.002,0.917,27.57,Optimal,Optimal: Maintain current allocation
Odisha,Jajapur,13737.0,9.889848812095032,9.394804609542303,61.0,54,27000,0.0,0.002,0.863,25.95,Optimal,Optimal: Maintain current allocation
Odisha,Jajpur,133.0,1.8472222222222223,1.56240805676278,10.0,6,3000,0.001,0.003,0.549,16.6,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Jharsuguda,7161.0,11.49438202247191,10.50721160531071,55.0,24,12000,0.001,0.005,0.841,25.42,Optimal,Optimal: Maintain current allocation
Odisha,Kalahandi,19161.0,21.898285714285713,18.0925015577864,113.0,27,13500,0.002,0.008,0.79,24.02,Optimal,Optimal: Maintain current allocation
Odisha,Kandhamal,11552.0,14.174233128834356,14.056539870810575,115.0,27,13500,0.001,0.009,0.926,28.09,Optimal,Optimal: Maintain current allocation
Odisha,Kendrapara,18652.0,13.74502579218865,14.396917149006308,122.0,47,23500,0.001,0.005,0.976,29.47,Optimal,Optimal: Maintain current allocation
Odisha,Kendujhar,23716.0,16.16632583503749,13.812064849250385,93.0,47,23500,0.001,0.004,0.805,24.31,Optimal,Optimal: Maintain current allocation
Odisha,Khorda,20763.0,10.350448654037887,9.675653549970576,83.0,70,35000,0.0,0.002,0.852,25.62,Optimal,Optimal: Maintain current allocation
Odisha,Khordha,3183.0,2.95817843866171,2.2927830209492734,15.0,62,31000,0.0,0.0,0.579,17.37,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,Koraput,17402.0,16.620821394460364,17.36423617629736,106.0,37,18500,0.001,0.006,0.985,29.77,Optimal,Optimal: Maintain current allocation
Odisha,Malkangiri,6919.0,21.42105263157895,23.408785368508514,101.0,11,5500,0.004,0.018,1.044,32.02,Optimal,Optimal: Maintain current allocation
Odisha,Mayurbhanj,33508.0,14.436880654890134,12.560217077109494,89.0,69,34500,0.0,0.003,0.814,24.51,Optimal,Optimal: Maintain current allocation
Odisha,NAYAGARH,3.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
Odisha,NUAPADA,163.0,3.1346153846153846,2.9307621049544608,14.0,3,1500,0.002,0.009,0.709,21.62,Optimal,Optimal: Maintain current allocation
Odisha,Nabarangapur,14330.0,27.557692307692307,24.830844655429274,126.0,16,8000,0.003,0.016,0.869,26.67,Optimal,Optimal: Maintain current allocation
Odisha,Nayagarh,10488.0,12.500595947556615,11.606708912027033,97.0,29,14500,0.001,0.007,0.86,26.05,Optimal,Optimal: Maintain current allocation
Odisha,Nuapada,9726.0,41.037974683544306,27.838871907838715,132.0,8,4000,0.01,0.033,0.662,21.25,Optimal,Optimal: Maintain current allocation
Odisha,Puri,19374.0,17.533031674208146,18.83146660166082,120.0,35,17500,0.001,0.007,1.016,30.73,Optimal,Optimal: Maintain current allocation
Odisha,Rayagada,12463.0,20.80634390651085,20.419576149429084,111.0,20,10000,0.002,0.011,0.936,28.49,Optimal,Optimal: Maintain current allocation
Odisha,Sambalpur,13941.0,15.824063564131668,15.300836647224427,97.0,32,16000,0.001,0.006,0.909,27.49,Optimal,Optimal: Maintain current allocation
Odisha,Sonapur,5105.0,17.130872483221477,14.421959497049155,70.0,9,4500,0.004,0.016,0.795,24.49,Optimal,Optimal: Maintain current allocation
Odisha,Subarnapur,1369.0,5.926406926406926,4.934241018129871,27.0,10,5000,0.001,0.005,0.712,21.55,Optimal,Optimal: Maintain current allocation
Odisha,Sundargarh,4418.0,3.7987962166809974,3.391408390807379,23.0,47,23500,0.0,0.001,0.707,21.24,Optimal,Optimal: Maintain current allocation
Odisha,Sundergarh,18301.0,10.218313791178113,9.761503436145592,62.0,58,29000,0.0,0.002,0.87,26.16,Optimal,Optimal: Maintain current allocation
Odisha,jajpur,84.0,1.8666666666666667,1.2720777563426768,6.0,5,2500,0.001,0.002,0.444,13.42,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Angul,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Orissa,Anugul,168.0,1.2173913043478262,0.5088864390087885,4.0,24,12000,0.0,0.0,0.229,6.87,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Balangir,3093.0,5.004854368932039,4.551699317006378,25.0,26,13000,0.0,0.002,0.758,22.8,Optimal,Optimal: Maintain current allocation
Orissa,Baleshwar,1212.0,2.023372287145242,1.3973654068403358,9.0,47,23500,0.0,0.0,0.462,13.86,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Baleswar,4.0,1.0,0.0,1.0,3,1500,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Bargarh,409.0,2.638709677419355,2.5934079042878357,13.0,14,7000,0.0,0.002,0.713,21.45,Optimal,Optimal: Maintain current allocation
Orissa,Baudh,2.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Bhadrak,1656.0,2.9945750452079567,3.4296722403125246,30.0,36,18000,0.0,0.002,0.859,25.83,Optimal,Optimal: Maintain current allocation
Orissa,Cuttack,1711.0,3.174397031539889,3.591503469708468,27.0,52,26000,0.0,0.001,0.86,25.83,Optimal,Optimal: Maintain current allocation
Orissa,Debagarh,3.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Dhenkanal,401.0,2.077720207253886,1.632728730931225,9.0,19,9500,0.0,0.001,0.53,15.93,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Gajapati,39.0,1.1470588235294117,0.5004454343867811,3.0,10,5000,0.0,0.001,0.233,7.02,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Ganjam,2788.0,3.757412398921833,3.414333174732392,24.0,55,27500,0.0,0.001,0.718,21.57,Optimal,Optimal: Maintain current allocation
Orissa,Jagatsinghapur,93.0,1.453125,1.0378501512780813,5.0,19,9500,0.0,0.001,0.423,12.72,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Jajapur,331.0,1.935672514619883,1.6982558486331152,9.0,27,13500,0.0,0.001,0.578,17.37,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Jharsuguda,78.0,1.813953488372093,1.074727295498687,6.0,7,3500,0.001,0.002,0.382,11.56,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Kalahandi,7.0,1.0,0.0,1.0,3,1500,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Kandhamal,135.0,1.3106796116504855,0.64213379299773,4.0,19,9500,0.0,0.0,0.278,8.34,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Kendrapara,155.0,1.55,1.0576799462440747,5.0,25,12500,0.0,0.0,0.415,12.45,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Kendujhar,175.0,1.9230769230769231,1.8271457354194656,9.0,18,9000,0.0,0.001,0.625,18.78,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Khorda,4.0,1.0,0.0,1.0,3,1500,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Khordha,3369.0,3.352238805970149,2.927971209059651,24.0,55,27500,0.0,0.001,0.673,20.22,Optimal,Optimal: Maintain current allocation
Orissa,Khordha  *,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Orissa,Koraput,405.0,1.9103773584905661,1.442905786290472,8.0,19,9500,0.0,0.001,0.496,14.91,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Malkangiri,96.0,2.0869565217391304,1.4579450828938307,7.0,5,2500,0.001,0.003,0.472,14.29,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Mayurbhanj,30.0,1.0,0.0,1.0,23,11500,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Orissa,Nabarangapur,12.0,1.0,0.0,1.0,6,3000,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Orissa,Nayagarh,416.0,2.0392156862745097,1.6693207882659844,14.0,17,8500,0.0,0.002,0.549,16.53,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Puri,1313.0,2.860566448801743,2.8959677782665882,20.0,30,15000,0.0,0.001,0.75,22.53,Optimal,Optimal: Maintain current allocation
Orissa,Rayagada,556.0,4.310077519379845,3.846261272351866,16.0,9,4500,0.001,0.004,0.724,21.88,Optimal,Optimal: Maintain current allocation
Orissa,Sambalpur,107.0,1.1758241758241759,0.4851896901306079,3.0,19,9500,0.0,0.0,0.223,6.69,Under-utilized,Consider: Reallocate resources to high-load areas
